CrossSearchBayesianSkopt: New best config found. Config 0: {'num_factors': 393, 'regularization': 10.941195511447303, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.109454314053172} - results: ROC_AUC: 0.039110±0.0027, PRECISION: 0.005822±0.0003, PRECISION_RECALL_MIN_DEN: 0.058220±0.0033, RECALL: 0.058220±0.0033, MAP: 0.025845±0.0020, MRR: 0.025845±0.0020, NDCG: 0.033454±0.0023, F1: 0.010586±0.0006, HIT_RATE: 0.058220±0.0033, ARHR: 0.025845±0.0020, RMSE: 0.978296±0.0002, NOVELTY: 0.005954±0.0000, AVERAGE_POPULARITY: 0.279889±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.977922±0.0001, DIVERSITY_HERFINDAHL: 0.997770±0.0000, COVERAGE_ITEM: 0.050511±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.445151±0.0028, SHANNON_ENTROPY: 9.101458±0.0053, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'num_factors': 550, 'regularization': 19.818213758233764, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 9.603628708188792} - results: ROC_AUC: 0.037815±0.0014, PRECISION: 0.005768±0.0002, PRECISION_RECALL_MIN_DEN: 0.057678±0.0019, RECALL: 0.057678±0.0019, MAP: 0.025974±0.0013, MRR: 0.025974±0.0013, NDCG: 0.033364±0.0012, F1: 0.010487±0.0003, HIT_RATE: 0.057678±0.0019, ARHR: 0.025974±0.0013, RMSE: 0.923436±0.0014, NOVELTY: 0.006120±0.0000, AVERAGE_POPULARITY: 0.258932±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.989835±0.0000, DIVERSITY_HERFINDAHL: 0.998961±0.0000, COVERAGE_ITEM: 0.136058±0.0007, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.385371±0.0016, SHANNON_ENTROPY: 10.348252±0.0033, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'num_factors': 550, 'regularization': 43.26673025663677, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 17.73397263147014} - results: ROC_AUC: 0.039044±0.0015, PRECISION: 0.006039±0.0003, PRECISION_RECALL_MIN_DEN: 0.060388±0.0026, RECALL: 0.060388±0.0026, MAP: 0.026421±0.0010, MRR: 0.026421±0.0010, NDCG: 0.034337±0.0014, F1: 0.010980±0.0005, HIT_RATE: 0.060388±0.0026, ARHR: 0.026421±0.0010, RMSE: 0.902771±0.0017, NOVELTY: 0.006045±0.0000, AVERAGE_POPULARITY: 0.291113±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.987997±0.0000, DIVERSITY_HERFINDAHL: 0.998777±0.0000, COVERAGE_ITEM: 0.136848±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349335±0.0016, SHANNON_ENTROPY: 10.209606±0.0033, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'num_factors': 548, 'regularization': 0.010092561547797547, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 13.879131091082932} - results: ROC_AUC: 0.034056±0.0017, PRECISION: 0.005244±0.0003, PRECISION_RECALL_MIN_DEN: 0.052439±0.0027, RECALL: 0.052439±0.0027, MAP: 0.022989±0.0014, MRR: 0.022989±0.0014, NDCG: 0.029859±0.0016, F1: 0.009534±0.0005, HIT_RATE: 0.052439±0.0027, ARHR: 0.022989±0.0014, RMSE: 0.918923±0.0017, NOVELTY: 0.006200±0.0000, AVERAGE_POPULARITY: 0.243272±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.991568±0.0000, DIVERSITY_HERFINDAHL: 0.999134±0.0000, COVERAGE_ITEM: 0.170943±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.377018±0.0015, SHANNON_ENTROPY: 10.645592±0.0057, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'num_factors': 547, 'regularization': 0.01001757731952362, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.091506627243852} - results: ROC_AUC: 0.033504±0.0018, PRECISION: 0.004883±0.0002, PRECISION_RECALL_MIN_DEN: 0.048826±0.0019, RECALL: 0.048826±0.0019, MAP: 0.022714±0.0013, MRR: 0.022714±0.0013, NDCG: 0.028863±0.0014, F1: 0.008877±0.0003, HIT_RATE: 0.048826±0.0019, ARHR: 0.022714±0.0013, RMSE: 0.962381±0.0011, NOVELTY: 0.006239±0.0000, AVERAGE_POPULARITY: 0.196642±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.989638±0.0000, DIVERSITY_HERFINDAHL: 0.998941±0.0000, COVERAGE_ITEM: 0.100784±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.465382±0.0012, SHANNON_ENTROPY: 10.160927±0.0055, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'num_factors': 301, 'regularization': 78.87192191304804, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 30.234051776741445} - results: ROC_AUC: 0.033905±0.0015, PRECISION: 0.005551±0.0003, PRECISION_RECALL_MIN_DEN: 0.055510±0.0031, RECALL: 0.055510±0.0031, MAP: 0.021869±0.0008, MRR: 0.021869±0.0008, NDCG: 0.029674±0.0013, F1: 0.010093±0.0006, HIT_RATE: 0.055510±0.0031, ARHR: 0.021869±0.0008, RMSE: 0.852298±0.0013, NOVELTY: 0.005808±0.0000, AVERAGE_POPULARITY: 0.376983±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.979967±0.0001, DIVERSITY_HERFINDAHL: 0.997975±0.0000, COVERAGE_ITEM: 0.101573±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.303034±0.0019, SHANNON_ENTROPY: 9.561780±0.0052, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'num_factors': 549, 'regularization': 195.1798785063276, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 6.524167747377997} - results: ROC_AUC: 0.011322±0.0016, PRECISION: 0.002127±0.0002, PRECISION_RECALL_MIN_DEN: 0.021274±0.0019, RECALL: 0.021274±0.0019, MAP: 0.006966±0.0014, MRR: 0.006966±0.0014, NDCG: 0.010242±0.0015, F1: 0.003868±0.0003, HIT_RATE: 0.021274±0.0019, ARHR: 0.006966±0.0014, RMSE: 0.945565±0.0008, NOVELTY: 0.004993±0.0000, AVERAGE_POPULARITY: 0.879046±0.0062, DIVERSITY_MEAN_INTER_LIST: 0.202196±0.0075, DIVERSITY_HERFINDAHL: 0.920215±0.0008, COVERAGE_ITEM: 0.002174±0.0000, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.305670±0.0060, SHANNON_ENTROPY: 3.785732±0.0133, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'num_factors': 518, 'regularization': 0.010240551958950699, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.056191360147112936} - results: ROC_AUC: 0.014925±0.0013, PRECISION: 0.002227±0.0001, PRECISION_RECALL_MIN_DEN: 0.022267±0.0013, RECALL: 0.022267±0.0013, MAP: 0.010600±0.0009, MRR: 0.010600±0.0009, NDCG: 0.013318±0.0009, F1: 0.004049±0.0002, HIT_RATE: 0.022267±0.0013, ARHR: 0.010600±0.0009, RMSE: 0.999185±0.0000, NOVELTY: 0.006244±0.0000, AVERAGE_POPULARITY: 0.187682±0.0050, DIVERSITY_MEAN_INTER_LIST: 0.931217±0.0048, DIVERSITY_HERFINDAHL: 0.993101±0.0005, COVERAGE_ITEM: 0.075988±0.0046, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.183995±0.0107, SHANNON_ENTROPY: 8.229079±0.1542, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'num_factors': 303, 'regularization': 3.6900419556796615, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 2.0991105664513943} - results: ROC_AUC: 0.036239±0.0015, PRECISION: 0.005528±0.0002, PRECISION_RECALL_MIN_DEN: 0.055285±0.0024, RECALL: 0.055285±0.0024, MAP: 0.023973±0.0013, MRR: 0.023973±0.0013, NDCG: 0.031304±0.0014, F1: 0.010052±0.0004, HIT_RATE: 0.055285±0.0024, ARHR: 0.023973±0.0013, RMSE: 0.954399±0.0008, NOVELTY: 0.005925±0.0000, AVERAGE_POPULARITY: 0.294006±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.982270±0.0000, DIVERSITY_HERFINDAHL: 0.998205±0.0000, COVERAGE_ITEM: 0.061638±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.447275±0.0016, SHANNON_ENTROPY: 9.391684±0.0043, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'num_factors': 550, 'regularization': 13.02000787345924, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 6.538163718988463} - results: ROC_AUC: 0.037554±0.0012, PRECISION: 0.005619±0.0001, PRECISION_RECALL_MIN_DEN: 0.056188±0.0012, RECALL: 0.056188±0.0012, MAP: 0.025554±0.0009, MRR: 0.025554±0.0009, NDCG: 0.032725±0.0008, F1: 0.010216±0.0002, HIT_RATE: 0.056188±0.0012, ARHR: 0.025554±0.0009, RMSE: 0.934152±0.0014, NOVELTY: 0.006149±0.0000, AVERAGE_POPULARITY: 0.243803±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.990202±0.0000, DIVERSITY_HERFINDAHL: 0.998998±0.0000, COVERAGE_ITEM: 0.128391±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.409748±0.0013, SHANNON_ENTROPY: 10.349490±0.0035, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'num_factors': 548, 'regularization': 36.471041475479765, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 98.11474627278692} - results: ROC_AUC: 0.033865±0.0010, PRECISION: 0.005343±0.0002, PRECISION_RECALL_MIN_DEN: 0.053433±0.0023, RECALL: 0.053433±0.0023, MAP: 0.022056±0.0010, MRR: 0.022056±0.0010, NDCG: 0.029372±0.0012, F1: 0.009715±0.0004, HIT_RATE: 0.053433±0.0023, ARHR: 0.022056±0.0010, RMSE: 0.881267±0.0020, NOVELTY: 0.006141±0.0000, AVERAGE_POPULARITY: 0.281643±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.989577±0.0001, DIVERSITY_HERFINDAHL: 0.998935±0.0000, COVERAGE_ITEM: 0.210511±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.302484±0.0010, SHANNON_ENTROPY: 10.574949±0.0045, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'num_factors': 550, 'regularization': 15.1074189325431, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 7.416162549759641} - results: ROC_AUC: 0.037579±0.0016, PRECISION: 0.005664±0.0002, PRECISION_RECALL_MIN_DEN: 0.056640±0.0022, RECALL: 0.056640±0.0022, MAP: 0.025506±0.0010, MRR: 0.025506±0.0010, NDCG: 0.032786±0.0012, F1: 0.010298±0.0004, HIT_RATE: 0.056640±0.0022, ARHR: 0.025506±0.0010, RMSE: 0.930843±0.0012, NOVELTY: 0.006140±0.0000, AVERAGE_POPULARITY: 0.248818±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.990106±0.0000, DIVERSITY_HERFINDAHL: 0.998988±0.0000, COVERAGE_ITEM: 0.131463±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.401107±0.0023, SHANNON_ENTROPY: 10.354133±0.0033, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'num_factors': 314, 'regularization': 14.763973748654287, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.01012111554631626} - results: ROC_AUC: 0.002178±0.0013, PRECISION: 0.000244±0.0001, PRECISION_RECALL_MIN_DEN: 0.002439±0.0013, RECALL: 0.002439±0.0013, MAP: 0.001638±0.0012, MRR: 0.001638±0.0012, NDCG: 0.001841±0.0012, F1: 0.000443±0.0002, HIT_RATE: 0.002439±0.0013, ARHR: 0.001638±0.0012, RMSE: 1.000000±0.0000, NOVELTY: 0.009056±0.0000, AVERAGE_POPULARITY: 0.095607±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.017439±0.0002, DIVERSITY_HERFINDAHL: 0.901744±0.0000, COVERAGE_ITEM: 0.000627±0.0000, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.878009±0.0529, SHANNON_ENTROPY: 3.370175±0.0033, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'num_factors': 550, 'regularization': 9.586120073548837, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 5.704943980222381} - results: ROC_AUC: 0.037268±0.0013, PRECISION: 0.005510±0.0002, PRECISION_RECALL_MIN_DEN: 0.055104±0.0018, RECALL: 0.055104±0.0018, MAP: 0.025449±0.0010, MRR: 0.025449±0.0010, NDCG: 0.032404±0.0009, F1: 0.010019±0.0003, HIT_RATE: 0.055104±0.0018, ARHR: 0.025449±0.0010, RMSE: 0.937918±0.0014, NOVELTY: 0.006166±0.0000, AVERAGE_POPULARITY: 0.236345±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.990443±0.0000, DIVERSITY_HERFINDAHL: 0.999022±0.0000, COVERAGE_ITEM: 0.127353±0.0004, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.418735±0.0018, SHANNON_ENTROPY: 10.366892±0.0016, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'num_factors': 546, 'regularization': 0.766791586402717, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 1.5881593931006834} - results: ROC_AUC: 0.033007±0.0021, PRECISION: 0.004743±0.0002, PRECISION_RECALL_MIN_DEN: 0.047425±0.0019, RECALL: 0.047425±0.0019, MAP: 0.022498±0.0017, MRR: 0.022498±0.0017, NDCG: 0.028382±0.0017, F1: 0.008623±0.0003, HIT_RATE: 0.047425±0.0019, ARHR: 0.022498±0.0017, RMSE: 0.969349±0.0011, NOVELTY: 0.006240±0.0000, AVERAGE_POPULARITY: 0.191436±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.988295±0.0000, DIVERSITY_HERFINDAHL: 0.998807±0.0000, COVERAGE_ITEM: 0.088597±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.466515±0.0024, SHANNON_ENTROPY: 9.971176±0.0035, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'num_factors': 303, 'regularization': 0.2969655816257277, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 5.573401473555697} - results: ROC_AUC: 0.035697±0.0018, PRECISION: 0.005528±0.0002, PRECISION_RECALL_MIN_DEN: 0.055285±0.0018, RECALL: 0.055285±0.0018, MAP: 0.023796±0.0015, MRR: 0.023796±0.0015, NDCG: 0.031142±0.0014, F1: 0.010052±0.0003, HIT_RATE: 0.055285±0.0018, ARHR: 0.023796±0.0015, RMSE: 0.917173±0.0009, NOVELTY: 0.005911±0.0000, AVERAGE_POPULARITY: 0.322589±0.0026, DIVERSITY_MEAN_INTER_LIST: 0.984951±0.0000, DIVERSITY_HERFINDAHL: 0.998473±0.0000, COVERAGE_ITEM: 0.091008±0.0003, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.380296±0.0015, SHANNON_ENTROPY: 9.752882±0.0012, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'num_factors': 547, 'regularization': 0.04458738449052916, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 4.765300280061449} - results: ROC_AUC: 0.035130±0.0012, PRECISION: 0.005303±0.0001, PRECISION_RECALL_MIN_DEN: 0.053026±0.0013, RECALL: 0.053026±0.0013, MAP: 0.023796±0.0009, MRR: 0.023796±0.0009, NDCG: 0.030632±0.0008, F1: 0.009641±0.0002, HIT_RATE: 0.053026±0.0013, ARHR: 0.023796±0.0009, RMSE: 0.941954±0.0014, NOVELTY: 0.006210±0.0000, AVERAGE_POPULARITY: 0.221531±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.991201±0.0000, DIVERSITY_HERFINDAHL: 0.999098±0.0000, COVERAGE_ITEM: 0.133031±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.428998±0.0023, SHANNON_ENTROPY: 10.463378±0.0016, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'num_factors': 550, 'regularization': 21.814598721407247, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 10.877353607563197} - results: ROC_AUC: 0.037694±0.0019, PRECISION: 0.005745±0.0003, PRECISION_RECALL_MIN_DEN: 0.057453±0.0028, RECALL: 0.057453±0.0028, MAP: 0.025600±0.0014, MRR: 0.025600±0.0014, NDCG: 0.033034±0.0016, F1: 0.010446±0.0005, HIT_RATE: 0.057453±0.0028, ARHR: 0.025600±0.0014, RMSE: 0.920127±0.0014, NOVELTY: 0.006114±0.0000, AVERAGE_POPULARITY: 0.263179±0.0022, DIVERSITY_MEAN_INTER_LIST: 0.989745±0.0000, DIVERSITY_HERFINDAHL: 0.998952±0.0000, COVERAGE_ITEM: 0.138870±0.0009, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.378873±0.0015, SHANNON_ENTROPY: 10.353264±0.0040, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'num_factors': 303, 'regularization': 0.4105156438696739, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.27438567206023373} - results: ROC_AUC: 0.021575±0.0020, PRECISION: 0.003144±0.0003, PRECISION_RECALL_MIN_DEN: 0.031436±0.0027, RECALL: 0.031436±0.0027, MAP: 0.015786±0.0011, MRR: 0.015786±0.0011, NDCG: 0.019434±0.0014, F1: 0.005716±0.0005, HIT_RATE: 0.031436±0.0027, ARHR: 0.015786±0.0011, RMSE: 0.995305±0.0002, NOVELTY: 0.006120±0.0000, AVERAGE_POPULARITY: 0.219521±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.969120±0.0004, DIVERSITY_HERFINDAHL: 0.996890±0.0000, COVERAGE_ITEM: 0.071944±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.260237±0.0027, SHANNON_ENTROPY: 8.860978±0.0110, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'num_factors': 544, 'regularization': 0.03919812339189337, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.01012026300916982} - results: ROC_AUC: 0.024862±0.0009, PRECISION: 0.003613±0.0001, PRECISION_RECALL_MIN_DEN: 0.036134±0.0013, RECALL: 0.036134±0.0013, MAP: 0.017123±0.0006, MRR: 0.017123±0.0006, NDCG: 0.021587±0.0008, F1: 0.006570±0.0002, HIT_RATE: 0.036134±0.0013, ARHR: 0.017123±0.0006, RMSE: 0.999689±0.0000, NOVELTY: 0.005894±0.0000, AVERAGE_POPULARITY: 0.299316±0.0041, DIVERSITY_MEAN_INTER_LIST: 0.965284±0.0031, DIVERSITY_HERFINDAHL: 0.996507±0.0003, COVERAGE_ITEM: 0.044974±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.368382±0.0080, SHANNON_ENTROPY: 8.665097±0.0387, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'num_factors': 301, 'regularization': 0.06936172079991387, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 11.968418964612987} - results: ROC_AUC: 0.033489±0.0009, PRECISION: 0.005172±0.0001, PRECISION_RECALL_MIN_DEN: 0.051716±0.0007, RECALL: 0.051716±0.0007, MAP: 0.021797±0.0009, MRR: 0.021797±0.0009, NDCG: 0.028797±0.0006, F1: 0.009403±0.0001, HIT_RATE: 0.051716±0.0007, ARHR: 0.021797±0.0009, RMSE: 0.892461±0.0010, NOVELTY: 0.005925±0.0000, AVERAGE_POPULARITY: 0.326873±0.0023, DIVERSITY_MEAN_INTER_LIST: 0.985484±0.0000, DIVERSITY_HERFINDAHL: 0.998526±0.0000, COVERAGE_ITEM: 0.111403±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.345962±0.0026, SHANNON_ENTROPY: 9.905786±0.0024, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'num_factors': 550, 'regularization': 8.05504370385085, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 5.268422322538168} - results: ROC_AUC: 0.037183±0.0013, PRECISION: 0.005560±0.0002, PRECISION_RECALL_MIN_DEN: 0.055601±0.0015, RECALL: 0.055601±0.0015, MAP: 0.025494±0.0013, MRR: 0.025494±0.0013, NDCG: 0.032535±0.0012, F1: 0.010109±0.0003, HIT_RATE: 0.055601±0.0015, ARHR: 0.025494±0.0013, RMSE: 0.939940±0.0012, NOVELTY: 0.006174±0.0000, AVERAGE_POPULARITY: 0.232572±0.0017, DIVERSITY_MEAN_INTER_LIST: 0.990510±0.0000, DIVERSITY_HERFINDAHL: 0.999029±0.0000, COVERAGE_ITEM: 0.126218±0.0008, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.423220±0.0022, SHANNON_ENTROPY: 10.368434±0.0026, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'num_factors': 546, 'regularization': 1.0671865558067062, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 16.803058695058798} - results: ROC_AUC: 0.033549±0.0013, PRECISION: 0.005140±0.0002, PRECISION_RECALL_MIN_DEN: 0.051400±0.0021, RECALL: 0.051400±0.0021, MAP: 0.022475±0.0009, MRR: 0.022475±0.0009, NDCG: 0.029233±0.0011, F1: 0.009345±0.0004, HIT_RATE: 0.051400±0.0021, ARHR: 0.022475±0.0009, RMSE: 0.915972±0.0021, NOVELTY: 0.006206±0.0000, AVERAGE_POPULARITY: 0.243460±0.0024, DIVERSITY_MEAN_INTER_LIST: 0.991631±0.0000, DIVERSITY_HERFINDAHL: 0.999141±0.0000, COVERAGE_ITEM: 0.177756±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.370872±0.0015, SHANNON_ENTROPY: 10.676322±0.0044, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'num_factors': 332, 'regularization': 0.22912536347931328, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 0.010138496973658295} - results: ROC_AUC: 0.027582±0.0008, PRECISION: 0.004237±0.0001, PRECISION_RECALL_MIN_DEN: 0.042367±0.0009, RECALL: 0.042367±0.0009, MAP: 0.018839±0.0009, MRR: 0.018839±0.0009, NDCG: 0.024319±0.0008, F1: 0.007703±0.0002, HIT_RATE: 0.042367±0.0009, ARHR: 0.018839±0.0009, RMSE: 0.999794±0.0000, NOVELTY: 0.005218±0.0000, AVERAGE_POPULARITY: 0.677170±0.0059, DIVERSITY_MEAN_INTER_LIST: 0.818992±0.0021, DIVERSITY_HERFINDAHL: 0.981881±0.0002, COVERAGE_ITEM: 0.011938±0.0002, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.250730±0.0038, SHANNON_ENTROPY: 6.202320±0.0152, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'num_factors': 302, 'regularization': 59.69576108619975, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 31.63865909526169} - results: ROC_AUC: 0.033002±0.0016, PRECISION: 0.005343±0.0003, PRECISION_RECALL_MIN_DEN: 0.053433±0.0028, RECALL: 0.053433±0.0028, MAP: 0.021270±0.0009, MRR: 0.021270±0.0009, NDCG: 0.028747±0.0013, F1: 0.009715±0.0005, HIT_RATE: 0.053433±0.0028, ARHR: 0.021270±0.0009, RMSE: 0.855454±0.0014, NOVELTY: 0.005843±0.0000, AVERAGE_POPULARITY: 0.364169±0.0027, DIVERSITY_MEAN_INTER_LIST: 0.981698±0.0001, DIVERSITY_HERFINDAHL: 0.998148±0.0000, COVERAGE_ITEM: 0.110776±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.304737±0.0027, SHANNON_ENTROPY: 9.693625±0.0074, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'num_factors': 550, 'regularization': 8.397143536931278, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 5.413201561189665} - results: ROC_AUC: 0.036897±0.0014, PRECISION: 0.005569±0.0002, PRECISION_RECALL_MIN_DEN: 0.055691±0.0017, RECALL: 0.055691±0.0017, MAP: 0.025341±0.0010, MRR: 0.025341±0.0010, NDCG: 0.032426±0.0010, F1: 0.010126±0.0003, HIT_RATE: 0.055691±0.0017, ARHR: 0.025341±0.0010, RMSE: 0.939278±0.0013, NOVELTY: 0.006172±0.0000, AVERAGE_POPULARITY: 0.233783±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.990496±0.0000, DIVERSITY_HERFINDAHL: 0.999027±0.0000, COVERAGE_ITEM: 0.126823±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.421303±0.0017, SHANNON_ENTROPY: 10.369283±0.0032, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'num_factors': 550, 'regularization': 17.359489719329908, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 9.133817013390138} - results: ROC_AUC: 0.038161±0.0017, PRECISION: 0.005845±0.0003, PRECISION_RECALL_MIN_DEN: 0.058446±0.0027, RECALL: 0.058446±0.0027, MAP: 0.025904±0.0014, MRR: 0.025904±0.0014, NDCG: 0.033497±0.0016, F1: 0.010627±0.0005, HIT_RATE: 0.058446±0.0027, ARHR: 0.025904±0.0014, RMSE: 0.925143±0.0017, NOVELTY: 0.006129±0.0000, AVERAGE_POPULARITY: 0.255659±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.990040±0.0000, DIVERSITY_HERFINDAHL: 0.998982±0.0000, COVERAGE_ITEM: 0.136880±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.388938±0.0008, SHANNON_ENTROPY: 10.369953±0.0049, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'num_factors': 545, 'regularization': 0.1355531624121913, 'epochs': 50, 'confidence_scaling': 'linear', 'alpha': 98.0719535830381} - results: ROC_AUC: 0.026639±0.0012, PRECISION: 0.004187±0.0002, PRECISION_RECALL_MIN_DEN: 0.041870±0.0018, RECALL: 0.041870±0.0018, MAP: 0.017998±0.0011, MRR: 0.017998±0.0011, NDCG: 0.023546±0.0010, F1: 0.007613±0.0003, HIT_RATE: 0.041870±0.0018, ARHR: 0.017998±0.0011, RMSE: 0.903354±0.0020, NOVELTY: 0.006325±0.0000, AVERAGE_POPULARITY: 0.228421±0.0018, DIVERSITY_MEAN_INTER_LIST: 0.993079±0.0000, DIVERSITY_HERFINDAHL: 0.999285±0.0000, COVERAGE_ITEM: 0.250533±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.341500±0.0017, SHANNON_ENTROPY: 11.030956±0.0041, 
