CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.3541614777281572, 'tversky_beta': 1.8367479743127013} - results: ROC_AUC: 0.068751±0.0012, PRECISION: 0.009347±0.0001, PRECISION_RECALL_MIN_DEN: 0.093473±0.0010, RECALL: 0.093473±0.0010, MAP: 0.050576±0.0012, MRR: 0.050576±0.0012, NDCG: 0.060707±0.0012, F1: 0.016995±0.0002, HIT_RATE: 0.093473±0.0010, ARHR: 0.050576±0.0012, RMSE: 0.967066±0.0004, NOVELTY: 0.005821±0.0000, AVERAGE_POPULARITY: 0.395123±0.0036, DIVERSITY_MEAN_INTER_LIST: 0.970369±0.0001, DIVERSITY_HERFINDAHL: 0.997031±0.0000, COVERAGE_ITEM: 0.503769±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.140686±0.0003, SHANNON_ENTROPY: 10.016048±0.0023, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 200, 'shrink': 1836, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066519±0.0013, PRECISION: 0.009052±0.0002, PRECISION_RECALL_MIN_DEN: 0.090523±0.0015, RECALL: 0.090523±0.0015, MAP: 0.048832±0.0012, MRR: 0.048832±0.0012, NDCG: 0.058684±0.0013, F1: 0.016459±0.0003, HIT_RATE: 0.090523±0.0015, ARHR: 0.048832±0.0012, RMSE: 0.993162±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520110±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929093±0.0004, DIVERSITY_HERFINDAHL: 0.992904±0.0000, COVERAGE_ITEM: 0.450511±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100741±0.0006, SHANNON_ENTROPY: 8.867296±0.0077, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 200, 'shrink': 1836, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066519±0.0013, PRECISION: 0.009052±0.0002, PRECISION_RECALL_MIN_DEN: 0.090523±0.0015, RECALL: 0.090523±0.0015, MAP: 0.048832±0.0012, MRR: 0.048832±0.0012, NDCG: 0.058684±0.0013, F1: 0.016459±0.0003, HIT_RATE: 0.090523±0.0015, ARHR: 0.048832±0.0012, RMSE: 0.993162±0.0001, NOVELTY: 0.005539±0.0000, AVERAGE_POPULARITY: 0.520110±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.929093±0.0004, DIVERSITY_HERFINDAHL: 0.992904±0.0000, COVERAGE_ITEM: 0.450511±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100741±0.0006, SHANNON_ENTROPY: 8.867296±0.0077, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 6, 'shrink': 1982, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.008330320864752496, 'tversky_beta': 1.9909614148726653} - results: ROC_AUC: 0.079693±0.0011, PRECISION: 0.010383±0.0001, PRECISION_RECALL_MIN_DEN: 0.103827±0.0012, RECALL: 0.103827±0.0012, MAP: 0.058693±0.0008, MRR: 0.058693±0.0008, NDCG: 0.069462±0.0009, F1: 0.018878±0.0002, HIT_RATE: 0.103827±0.0012, ARHR: 0.058693±0.0008, RMSE: 0.995334±0.0001, NOVELTY: 0.006731±0.0000, AVERAGE_POPULARITY: 0.185699±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.991145±0.0001, DIVERSITY_HERFINDAHL: 0.999109±0.0000, COVERAGE_ITEM: 0.758054±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.294586±0.0009, SHANNON_ENTROPY: 11.943889±0.0075, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 200, 'shrink': 1849, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066486±0.0013, PRECISION: 0.009052±0.0001, PRECISION_RECALL_MIN_DEN: 0.090523±0.0015, RECALL: 0.090523±0.0015, MAP: 0.048813±0.0012, MRR: 0.048813±0.0012, NDCG: 0.058668±0.0013, F1: 0.016459±0.0003, HIT_RATE: 0.090523±0.0015, ARHR: 0.048813±0.0012, RMSE: 0.993191±0.0001, NOVELTY: 0.005538±0.0000, AVERAGE_POPULARITY: 0.520494±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.928913±0.0004, DIVERSITY_HERFINDAHL: 0.992886±0.0000, COVERAGE_ITEM: 0.450597±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100653±0.0006, SHANNON_ENTROPY: 8.864037±0.0077, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 73, 'shrink': 924, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8535343121739498, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069533±0.0011, PRECISION: 0.009425±0.0001, PRECISION_RECALL_MIN_DEN: 0.094248±0.0008, RECALL: 0.094248±0.0008, MAP: 0.050970±0.0010, MRR: 0.050970±0.0010, NDCG: 0.061208±0.0009, F1: 0.017136±0.0001, HIT_RATE: 0.094248±0.0008, ARHR: 0.050970±0.0010, RMSE: 0.991338±0.0001, NOVELTY: 0.005657±0.0000, AVERAGE_POPULARITY: 0.462767±0.0043, DIVERSITY_MEAN_INTER_LIST: 0.953424±0.0004, DIVERSITY_HERFINDAHL: 0.995337±0.0000, COVERAGE_ITEM: 0.463628±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115799±0.0004, SHANNON_ENTROPY: 9.410347±0.0083, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 200, 'shrink': 1848, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066496±0.0013, PRECISION: 0.009052±0.0001, PRECISION_RECALL_MIN_DEN: 0.090523±0.0015, RECALL: 0.090523±0.0015, MAP: 0.048817±0.0012, MRR: 0.048817±0.0012, NDCG: 0.058671±0.0013, F1: 0.016459±0.0003, HIT_RATE: 0.090523±0.0015, ARHR: 0.048817±0.0012, RMSE: 0.993188±0.0001, NOVELTY: 0.005538±0.0000, AVERAGE_POPULARITY: 0.520465±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.928925±0.0004, DIVERSITY_HERFINDAHL: 0.992887±0.0000, COVERAGE_ITEM: 0.450608±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100657±0.0006, SHANNON_ENTROPY: 8.864276±0.0077, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 200, 'shrink': 1848, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066496±0.0013, PRECISION: 0.009052±0.0001, PRECISION_RECALL_MIN_DEN: 0.090523±0.0015, RECALL: 0.090523±0.0015, MAP: 0.048817±0.0012, MRR: 0.048817±0.0012, NDCG: 0.058671±0.0013, F1: 0.016459±0.0003, HIT_RATE: 0.090523±0.0015, ARHR: 0.048817±0.0012, RMSE: 0.993188±0.0001, NOVELTY: 0.005538±0.0000, AVERAGE_POPULARITY: 0.520465±0.0045, DIVERSITY_MEAN_INTER_LIST: 0.928925±0.0004, DIVERSITY_HERFINDAHL: 0.992887±0.0000, COVERAGE_ITEM: 0.450608±0.0034, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.100657±0.0006, SHANNON_ENTROPY: 8.864276±0.0077, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 185, 'shrink': 1798, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.03222876009536347, 'tversky_beta': 1.6929580220858527} - results: ROC_AUC: 0.073782±0.0006, PRECISION: 0.010082±0.0000, PRECISION_RECALL_MIN_DEN: 0.100820±0.0003, RECALL: 0.100820±0.0003, MAP: 0.053385±0.0006, MRR: 0.053385±0.0006, NDCG: 0.064603±0.0005, F1: 0.018331±0.0000, HIT_RATE: 0.100820±0.0003, ARHR: 0.053385±0.0006, RMSE: 0.989347±0.0000, NOVELTY: 0.006015±0.0000, AVERAGE_POPULARITY: 0.413493±0.0029, DIVERSITY_MEAN_INTER_LIST: 0.958528±0.0002, DIVERSITY_HERFINDAHL: 0.995847±0.0000, COVERAGE_ITEM: 0.675069±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.182899±0.0007, SHANNON_ENTROPY: 10.240168±0.0059, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 197, 'shrink': 601, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.9667684394768137, 'tversky_beta': 0.06361223238537474} - results: ROC_AUC: 0.069568±0.0010, PRECISION: 0.009476±0.0001, PRECISION_RECALL_MIN_DEN: 0.094760±0.0010, RECALL: 0.094760±0.0010, MAP: 0.050597±0.0009, MRR: 0.050597±0.0009, NDCG: 0.061047±0.0009, F1: 0.017229±0.0002, HIT_RATE: 0.094760±0.0010, ARHR: 0.050597±0.0009, RMSE: 0.882610±0.0008, NOVELTY: 0.005799±0.0000, AVERAGE_POPULARITY: 0.387716±0.0033, DIVERSITY_MEAN_INTER_LIST: 0.970005±0.0002, DIVERSITY_HERFINDAHL: 0.996995±0.0000, COVERAGE_ITEM: 0.473198±0.0036, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.127556±0.0006, SHANNON_ENTROPY: 9.841954±0.0094, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 33, 'shrink': 1996, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.6029527151092218, 'tversky_beta': 1.9939211691019427} - results: ROC_AUC: 0.068640±0.0014, PRECISION: 0.009346±0.0001, PRECISION_RECALL_MIN_DEN: 0.093462±0.0009, RECALL: 0.093462±0.0009, MAP: 0.050524±0.0013, MRR: 0.050524±0.0013, NDCG: 0.060665±0.0012, F1: 0.016993±0.0002, HIT_RATE: 0.093462±0.0009, ARHR: 0.050524±0.0013, RMSE: 0.967951±0.0004, NOVELTY: 0.005787±0.0000, AVERAGE_POPULARITY: 0.407929±0.0034, DIVERSITY_MEAN_INTER_LIST: 0.967447±0.0001, DIVERSITY_HERFINDAHL: 0.996739±0.0000, COVERAGE_ITEM: 0.496923±0.0045, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.136099±0.0005, SHANNON_ENTROPY: 9.907152±0.0016, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.066124±0.0012, PRECISION: 0.008999±0.0001, PRECISION_RECALL_MIN_DEN: 0.089987±0.0014, RECALL: 0.089987±0.0014, MAP: 0.048569±0.0012, MRR: 0.048569±0.0012, NDCG: 0.058356±0.0012, F1: 0.016361±0.0003, HIT_RATE: 0.089987±0.0014, ARHR: 0.048569±0.0012, RMSE: 0.993503±0.0001, NOVELTY: 0.005530±0.0000, AVERAGE_POPULARITY: 0.524827±0.0046, DIVERSITY_MEAN_INTER_LIST: 0.926799±0.0004, DIVERSITY_HERFINDAHL: 0.992675±0.0000, COVERAGE_ITEM: 0.449862±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.099952±0.0006, SHANNON_ENTROPY: 8.827787±0.0085, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 21, 'shrink': 1386, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.033418058006466696, 'tversky_beta': 1.9302962667954597} - results: ROC_AUC: 0.080060±0.0008, PRECISION: 0.010514±0.0001, PRECISION_RECALL_MIN_DEN: 0.105137±0.0011, RECALL: 0.105137±0.0011, MAP: 0.058722±0.0008, MRR: 0.058722±0.0008, NDCG: 0.069781±0.0008, F1: 0.019116±0.0002, HIT_RATE: 0.105137±0.0011, ARHR: 0.058722±0.0008, RMSE: 0.992314±0.0001, NOVELTY: 0.006661±0.0000, AVERAGE_POPULARITY: 0.218737±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.991703±0.0000, DIVERSITY_HERFINDAHL: 0.999165±0.0000, COVERAGE_ITEM: 0.762844±0.0023, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.293645±0.0002, SHANNON_ENTROPY: 11.941171±0.0019, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 12, 'shrink': 23, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.01033712301805312, 'tversky_beta': 1.090516958295139} - results: ROC_AUC: 0.078166±0.0007, PRECISION: 0.010096±0.0001, PRECISION_RECALL_MIN_DEN: 0.100957±0.0006, RECALL: 0.100957±0.0006, MAP: 0.057679±0.0009, MRR: 0.057679±0.0009, NDCG: 0.068025±0.0008, F1: 0.018356±0.0001, HIT_RATE: 0.100957±0.0006, ARHR: 0.057679±0.0009, RMSE: 0.973393±0.0002, NOVELTY: 0.006915±0.0000, AVERAGE_POPULARITY: 0.181806±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.965028±0.0002, DIVERSITY_HERFINDAHL: 0.996497±0.0000, COVERAGE_ITEM: 0.721319±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.235449±0.0006, SHANNON_ENTROPY: 11.000741±0.0040, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 1, 'shrink': 524, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.060830±0.0010, PRECISION: 0.007505±0.0001, PRECISION_RECALL_MIN_DEN: 0.075054±0.0011, RECALL: 0.075054±0.0011, MAP: 0.046189±0.0007, MRR: 0.046189±0.0007, NDCG: 0.053149±0.0008, F1: 0.013646±0.0002, HIT_RATE: 0.075054±0.0011, ARHR: 0.046189±0.0007, RMSE: 0.995728±0.0001, NOVELTY: 0.007020±0.0000, AVERAGE_POPULARITY: 0.129523±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.890587±0.0013, DIVERSITY_HERFINDAHL: 0.989054±0.0001, COVERAGE_ITEM: 0.480411±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.183890±0.0005, SHANNON_ENTROPY: 9.767685±0.0141, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 193, 'shrink': 940, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 1.9926261347712226, 'tversky_beta': 1.9759779262573147} - results: ROC_AUC: 0.075611±0.0012, PRECISION: 0.010008±0.0001, PRECISION_RECALL_MIN_DEN: 0.100080±0.0010, RECALL: 0.100080±0.0010, MAP: 0.055738±0.0010, MRR: 0.055738±0.0010, NDCG: 0.066275±0.0009, F1: 0.018196±0.0002, HIT_RATE: 0.100080±0.0010, ARHR: 0.055738±0.0010, RMSE: 0.986465±0.0001, NOVELTY: 0.006637±0.0000, AVERAGE_POPULARITY: 0.237477±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.989957±0.0001, DIVERSITY_HERFINDAHL: 0.998990±0.0000, COVERAGE_ITEM: 0.759438±0.0028, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.293566±0.0006, SHANNON_ENTROPY: 11.846580±0.0028, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 2, 'shrink': 216, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 1.9702728042410032, 'tversky_beta': 0.041284029838249976} - results: ROC_AUC: 0.064094±0.0006, PRECISION: 0.008158±0.0001, PRECISION_RECALL_MIN_DEN: 0.081581±0.0008, RECALL: 0.081581±0.0008, MAP: 0.047782±0.0004, MRR: 0.047782±0.0004, NDCG: 0.055889±0.0004, F1: 0.014833±0.0001, HIT_RATE: 0.081581±0.0008, ARHR: 0.047782±0.0004, RMSE: 0.990307±0.0002, NOVELTY: 0.006650±0.0000, AVERAGE_POPULARITY: 0.167232±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.969650±0.0002, DIVERSITY_HERFINDAHL: 0.996959±0.0000, COVERAGE_ITEM: 0.440562±0.0018, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.191734±0.0009, SHANNON_ENTROPY: 10.532738±0.0065, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 3, 'shrink': 1991, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.1055465879675637, 'tversky_beta': 0.6234617588691674} - results: ROC_AUC: 0.075840±0.0006, PRECISION: 0.009655±0.0001, PRECISION_RECALL_MIN_DEN: 0.096549±0.0011, RECALL: 0.096549±0.0011, MAP: 0.056592±0.0005, MRR: 0.056592±0.0005, NDCG: 0.066167±0.0006, F1: 0.017554±0.0002, HIT_RATE: 0.096549±0.0011, ARHR: 0.056592±0.0005, RMSE: 0.995709±0.0000, NOVELTY: 0.006712±0.0000, AVERAGE_POPULARITY: 0.180138±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.980892±0.0002, DIVERSITY_HERFINDAHL: 0.998084±0.0000, COVERAGE_ITEM: 0.687018±0.0016, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.251803±0.0007, SHANNON_ENTROPY: 11.427300±0.0075, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 74, 'shrink': 949, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8866947126271376, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069537±0.0011, PRECISION: 0.009415±0.0001, PRECISION_RECALL_MIN_DEN: 0.094145±0.0009, RECALL: 0.094145±0.0009, MAP: 0.051006±0.0010, MRR: 0.051006±0.0010, NDCG: 0.061213±0.0010, F1: 0.017117±0.0002, HIT_RATE: 0.094145±0.0009, ARHR: 0.051006±0.0010, RMSE: 0.991453±0.0001, NOVELTY: 0.005657±0.0000, AVERAGE_POPULARITY: 0.462985±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.953294±0.0004, DIVERSITY_HERFINDAHL: 0.995324±0.0000, COVERAGE_ITEM: 0.463790±0.0035, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115815±0.0004, SHANNON_ENTROPY: 9.408760±0.0089, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 74, 'shrink': 950, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'tversky', 'tversky_alpha': 0.8870647028120784, 'tversky_beta': 2.0} - results: ROC_AUC: 0.069531±0.0011, PRECISION: 0.009413±0.0001, PRECISION_RECALL_MIN_DEN: 0.094134±0.0009, RECALL: 0.094134±0.0009, MAP: 0.050997±0.0010, MRR: 0.050997±0.0010, NDCG: 0.061204±0.0010, F1: 0.017115±0.0002, HIT_RATE: 0.094134±0.0009, ARHR: 0.050997±0.0010, RMSE: 0.991458±0.0001, NOVELTY: 0.005657±0.0000, AVERAGE_POPULARITY: 0.462996±0.0044, DIVERSITY_MEAN_INTER_LIST: 0.953286±0.0004, DIVERSITY_HERFINDAHL: 0.995323±0.0000, COVERAGE_ITEM: 0.463736±0.0037, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.115828±0.0004, SHANNON_ENTROPY: 9.408685±0.0091, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 195, 'shrink': 47, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 1.8841580027166502, 'tversky_beta': 0.42262457925975105} - results: ROC_AUC: 0.072087±0.0013, PRECISION: 0.009605±0.0001, PRECISION_RECALL_MIN_DEN: 0.096047±0.0010, RECALL: 0.096047±0.0010, MAP: 0.052686±0.0011, MRR: 0.052686±0.0011, NDCG: 0.062993±0.0010, F1: 0.017463±0.0002, HIT_RATE: 0.096047±0.0010, ARHR: 0.052686±0.0011, RMSE: 0.830314±0.0021, NOVELTY: 0.006437±0.0000, AVERAGE_POPULARITY: 0.197483±0.0013, DIVERSITY_MEAN_INTER_LIST: 0.991743±0.0000, DIVERSITY_HERFINDAHL: 0.999169±0.0000, COVERAGE_ITEM: 0.786245±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.256034±0.0007, SHANNON_ENTROPY: 11.778177±0.0071, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 2.0, 'tversky_beta': 2.0} - results: ROC_AUC: 0.061767±0.0011, PRECISION: 0.007418±0.0001, PRECISION_RECALL_MIN_DEN: 0.074177±0.0014, RECALL: 0.074177±0.0014, MAP: 0.048219±0.0007, MRR: 0.048219±0.0007, NDCG: 0.054506±0.0008, F1: 0.013487±0.0002, HIT_RATE: 0.074177±0.0014, ARHR: 0.048219±0.0007, RMSE: 0.997760±0.0000, NOVELTY: 0.006913±0.0000, AVERAGE_POPULARITY: 0.126020±0.0009, DIVERSITY_MEAN_INTER_LIST: 0.951646±0.0004, DIVERSITY_HERFINDAHL: 0.995159±0.0000, COVERAGE_ITEM: 0.580784±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.248059±0.0009, SHANNON_ENTROPY: 10.946334±0.0087, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 179, 'shrink': 735, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.057657215796321784, 'tversky_beta': 0.11035309378877892} - results: ROC_AUC: 0.073338±0.0006, PRECISION: 0.009995±0.0001, PRECISION_RECALL_MIN_DEN: 0.099954±0.0006, RECALL: 0.099954±0.0006, MAP: 0.053062±0.0007, MRR: 0.053062±0.0007, NDCG: 0.064160±0.0005, F1: 0.018174±0.0001, HIT_RATE: 0.099954±0.0006, ARHR: 0.053062±0.0007, RMSE: 0.971101±0.0001, NOVELTY: 0.005961±0.0000, AVERAGE_POPULARITY: 0.426917±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.954298±0.0002, DIVERSITY_HERFINDAHL: 0.995424±0.0000, COVERAGE_ITEM: 0.662038±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.173755±0.0008, SHANNON_ENTROPY: 10.091710±0.0035, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 6, 'shrink': 523, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.0022525343782600076, 'tversky_beta': 1.9841337272550612} - results: ROC_AUC: 0.078087±0.0006, PRECISION: 0.010186±0.0001, PRECISION_RECALL_MIN_DEN: 0.101857±0.0014, RECALL: 0.101857±0.0014, MAP: 0.057501±0.0006, MRR: 0.057501±0.0006, NDCG: 0.068077±0.0005, F1: 0.018519±0.0003, HIT_RATE: 0.101857±0.0014, ARHR: 0.057501±0.0006, RMSE: 0.986729±0.0001, NOVELTY: 0.006867±0.0000, AVERAGE_POPULARITY: 0.152931±0.0010, DIVERSITY_MEAN_INTER_LIST: 0.994155±0.0000, DIVERSITY_HERFINDAHL: 0.999410±0.0000, COVERAGE_ITEM: 0.782374±0.0019, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.335900±0.0006, SHANNON_ENTROPY: 12.339398±0.0034, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 7, 'shrink': 10, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'tversky', 'tversky_alpha': 0.10969442637611707, 'tversky_beta': 1.43782357717823} - results: ROC_AUC: 0.072342±0.0009, PRECISION: 0.009098±0.0001, PRECISION_RECALL_MIN_DEN: 0.090978±0.0012, RECALL: 0.090978±0.0012, MAP: 0.054426±0.0007, MRR: 0.054426±0.0007, NDCG: 0.063205±0.0007, F1: 0.016542±0.0002, HIT_RATE: 0.090978±0.0012, ARHR: 0.054426±0.0007, RMSE: 0.982519±0.0035, NOVELTY: 0.007182±0.0000, AVERAGE_POPULARITY: 0.149521±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.898071±0.0006, DIVERSITY_HERFINDAHL: 0.989802±0.0001, COVERAGE_ITEM: 0.702828±0.0031, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.204614±0.0004, SHANNON_ENTROPY: 10.032301±0.0091, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 16, 'shrink': 1183, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.005142795294895698, 'tversky_beta': 1.9875713829489223} - results: ROC_AUC: 0.080053±0.0010, PRECISION: 0.010543±0.0001, PRECISION_RECALL_MIN_DEN: 0.105433±0.0009, RECALL: 0.105433±0.0009, MAP: 0.058728±0.0010, MRR: 0.058728±0.0010, NDCG: 0.069848±0.0009, F1: 0.019170±0.0002, HIT_RATE: 0.105433±0.0009, ARHR: 0.058728±0.0010, RMSE: 0.991668±0.0001, NOVELTY: 0.006719±0.0000, AVERAGE_POPULARITY: 0.202202±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.992908±0.0000, DIVERSITY_HERFINDAHL: 0.999285±0.0000, COVERAGE_ITEM: 0.769494±0.0029, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.307479±0.0005, SHANNON_ENTROPY: 12.073209±0.0033, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 2, 'shrink': 1702, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'tversky', 'tversky_alpha': 0.011762481602680012, 'tversky_beta': 1.936896687104472} - results: ROC_AUC: 0.074354±0.0009, PRECISION: 0.009334±0.0001, PRECISION_RECALL_MIN_DEN: 0.093336±0.0013, RECALL: 0.093336±0.0013, MAP: 0.056137±0.0008, MRR: 0.056137±0.0008, NDCG: 0.065071±0.0009, F1: 0.016970±0.0002, HIT_RATE: 0.093336±0.0013, ARHR: 0.056137±0.0008, RMSE: 0.995886±0.0000, NOVELTY: 0.006776±0.0000, AVERAGE_POPULARITY: 0.154597±0.0008, DIVERSITY_MEAN_INTER_LIST: 0.979630±0.0002, DIVERSITY_HERFINDAHL: 0.997957±0.0000, COVERAGE_ITEM: 0.680227±0.0012, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.267474±0.0008, SHANNON_ENTROPY: 11.569602±0.0102, 
