CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 26, 'shrink': 1826, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'asymmetric', 'asymmetric_alpha': 1.3541614777281572, 'feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.066402±0.0014, PRECISION: 0.009077±0.0002, PRECISION_RECALL_MIN_DEN: 0.090773±0.0017, RECALL: 0.090773±0.0017, MAP: 0.048690±0.0013, MRR: 0.048690±0.0013, NDCG: 0.058625±0.0014, F1: 0.016504±0.0003, HIT_RATE: 0.090773±0.0017, ARHR: 0.048690±0.0013, RMSE: 2.542900±0.0245, NOVELTY: 0.005779±0.0000, AVERAGE_POPULARITY: 0.414377±0.0035, DIVERSITY_MEAN_INTER_LIST: 0.963089±0.0003, DIVERSITY_HERFINDAHL: 0.996303±0.0000, COVERAGE_ITEM: 0.596659±0.0047, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.146136±0.0007, SHANNON_ENTROPY: 10.021466±0.0054, 
CrossSearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8236620645208481, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8235926005479098, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8235415130035153, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8234785703957831, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8233886944918248, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 200, 'shrink': 1039, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8233302996244377, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974867±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836291±0.0046, 
CrossSearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 200, 'shrink': 1086, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8343759251760163, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975955±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836288±0.0046, 
CrossSearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 200, 'shrink': 1040, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8232196851755494, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.974892±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836288±0.0046, 
CrossSearchBayesianSkopt: Config 163 is suboptimal. Config: {'topK': 200, 'shrink': 1040, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8231592167410704, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.974892±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244282±0.0003, SHANNON_ENTROPY: 10.836288±0.0046, 
CrossSearchBayesianSkopt: Config 164 is suboptimal. Config: {'topK': 200, 'shrink': 1617, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8291346830704194, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.983851±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 165 is suboptimal. Config: {'topK': 200, 'shrink': 1046, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8236764616871816, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975036±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836286±0.0046, 
CrossSearchBayesianSkopt: Config 166 is suboptimal. Config: {'topK': 200, 'shrink': 1043, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8225952096705534, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.974964±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244283±0.0003, SHANNON_ENTROPY: 10.836285±0.0046, 
CrossSearchBayesianSkopt: Config 167 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 200, 'shrink': 1717, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.7192999375040071, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.984792±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836283±0.0046, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 200, 'shrink': 1051, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8234584920767881, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975154±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244287±0.0003, SHANNON_ENTROPY: 10.836295±0.0046, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 200, 'shrink': 1641, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8517572423291693, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.984087±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244280±0.0003, SHANNON_ENTROPY: 10.836278±0.0046, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 200, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 2.0, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.986944±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244278±0.0003, SHANNON_ENTROPY: 10.836293±0.0046, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 200, 'shrink': 1639, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.866682133315405, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.984068±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836282±0.0046, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 200, 'shrink': 1063, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8241822753454646, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975435±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836295±0.0046, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 200, 'shrink': 1063, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8241366547903144, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975435±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810998±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836295±0.0046, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 200, 'shrink': 1648, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8825681546888872, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.984155±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244284±0.0003, SHANNON_ENTROPY: 10.836292±0.0046, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 200, 'shrink': 1069, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8244647768196406, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070148±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.975573±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244287±0.0003, SHANNON_ENTROPY: 10.836294±0.0046, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 200, 'shrink': 1663, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8857749711223863, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051205±0.0010, MRR: 0.051205±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051205±0.0010, RMSE: 0.984298±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244279±0.0003, SHANNON_ENTROPY: 10.836289±0.0046, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 200, 'shrink': 1727, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.9222275014041136, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070150±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061568±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.984880±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961980±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810987±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244277±0.0003, SHANNON_ENTROPY: 10.836279±0.0046, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 200, 'shrink': 1081, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'asymmetric', 'asymmetric_alpha': 0.8251546339172722, 'feature_weighting': 'none'} - results: ROC_AUC: 0.070151±0.0012, PRECISION: 0.009500±0.0001, PRECISION_RECALL_MIN_DEN: 0.094999±0.0015, RECALL: 0.094999±0.0015, MAP: 0.051206±0.0010, MRR: 0.051206±0.0010, NDCG: 0.061569±0.0011, F1: 0.017273±0.0003, HIT_RATE: 0.094999±0.0015, ARHR: 0.051206±0.0010, RMSE: 0.975844±0.0001, NOVELTY: 0.006167±0.0000, AVERAGE_POPULARITY: 0.374001±0.0030, DIVERSITY_MEAN_INTER_LIST: 0.961981±0.0002, DIVERSITY_HERFINDAHL: 0.996193±0.0000, COVERAGE_ITEM: 0.810976±0.0027, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.244281±0.0003, SHANNON_ENTROPY: 10.836285±0.0046, 
