SearchBayesianSkopt: New best config found. Config 0: {'topK': 2891, 'shrink': 1, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.5217546579681989, 'feature_weighting': 'none', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0206282, PRECISION: 0.0037975, PRECISION_RECALL_MIN_DEN: 0.0379747, RECALL: 0.0379747, MAP: 0.0123730, MRR: 0.0123730, NDCG: 0.0182662, F1: 0.0069045, HIT_RATE: 0.0379747, ARHR: 0.0123730, RMSE: 26.4486835, NOVELTY: 0.0053212, AVERAGE_POPULARITY: 0.6916731, DIVERSITY_MEAN_INTER_LIST: 0.7661590, DIVERSITY_HERFINDAHL: 0.9765755, COVERAGE_ITEM: 0.0072452, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3214409, SHANNON_ENTROPY: 5.8378799, 
SearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 24, 'shrink': 2978, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.016900986237830432, 'feature_weighting': 'none', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0011721, PRECISION: 0.0002110, PRECISION_RECALL_MIN_DEN: 0.0021097, RECALL: 0.0021097, MAP: 0.0005802, MRR: 0.0005802, NDCG: 0.0009395, F1: 0.0003836, HIT_RATE: 0.0021097, ARHR: 0.0005802, RMSE: 0.9996644, NOVELTY: 0.0075671, AVERAGE_POPULARITY: 0.0615284, DIVERSITY_MEAN_INTER_LIST: 0.3332457, DIVERSITY_HERFINDAHL: 0.9333070, COVERAGE_ITEM: 0.0707759, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.1067662, SHANNON_ENTROPY: 5.1749482, 
SearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 3365, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0273676, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0166740, MRR: 0.0166740, NDCG: 0.0235866, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0166740, RMSE: 0.8775514, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000879, DIVERSITY_MEAN_INTER_LIST: 0.6744450, DIVERSITY_HERFINDAHL: 0.9674089, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4607124, SHANNON_ENTROPY: 5.2675824, 
SearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 3365, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0273676, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0166740, MRR: 0.0166740, NDCG: 0.0235866, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0166740, RMSE: 0.8775514, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000879, DIVERSITY_MEAN_INTER_LIST: 0.6744450, DIVERSITY_HERFINDAHL: 0.9674089, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4607124, SHANNON_ENTROPY: 5.2675824, 
SearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 3985, 'shrink': 218, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.054144614122771065, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0242616, PRECISION: 0.0045359, PRECISION_RECALL_MIN_DEN: 0.0453586, RECALL: 0.0453586, MAP: 0.0150555, MRR: 0.0150555, NDCG: 0.0220022, F1: 0.0082470, HIT_RATE: 0.0453586, ARHR: 0.0150555, RMSE: 1.6693989, NOVELTY: 0.0049447, AVERAGE_POPULARITY: 0.8167915, DIVERSITY_MEAN_INTER_LIST: 0.6599806, DIVERSITY_HERFINDAHL: 0.9659632, COVERAGE_ITEM: 0.0031901, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4795236, SHANNON_ENTROPY: 5.2002320, 
SearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 3999, 'shrink': 2998, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.967548458187797, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0193390, PRECISION: 0.0038502, PRECISION_RECALL_MIN_DEN: 0.0385021, RECALL: 0.0385021, MAP: 0.0109102, MRR: 0.0109102, NDCG: 0.0172330, F1: 0.0070004, HIT_RATE: 0.0385021, ARHR: 0.0109102, RMSE: 0.9910144, NOVELTY: 0.0051704, AVERAGE_POPULARITY: 0.7682453, DIVERSITY_MEAN_INTER_LIST: 0.6653271, DIVERSITY_HERFINDAHL: 0.9664976, COVERAGE_ITEM: 0.0042714, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3810047, SHANNON_ENTROPY: 5.2974876, 
SearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 1816, 'shrink': 22, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.03710814487028103, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0243788, PRECISION: 0.0047996, PRECISION_RECALL_MIN_DEN: 0.0479958, RECALL: 0.0479958, MAP: 0.0148050, MRR: 0.0148050, NDCG: 0.0223773, F1: 0.0087265, HIT_RATE: 0.0479958, ARHR: 0.0148050, RMSE: 7.7168024, NOVELTY: 0.0050028, AVERAGE_POPULARITY: 0.7685513, DIVERSITY_MEAN_INTER_LIST: 0.7406201, DIVERSITY_HERFINDAHL: 0.9740229, COVERAGE_ITEM: 0.0050825, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4071785, SHANNON_ENTROPY: 5.6607087, 
SearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 3347, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274848, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167443, MRR: 0.0167443, NDCG: 0.0236463, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167443, RMSE: 0.8778692, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000595, DIVERSITY_MEAN_INTER_LIST: 0.6749924, DIVERSITY_HERFINDAHL: 0.9674636, COVERAGE_ITEM: 0.0035145, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4545039, SHANNON_ENTROPY: 5.2705800, 
SearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 3235, 'shrink': 29, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9815374297844925, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0254923, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0159205, MRR: 0.0159205, NDCG: 0.0229223, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0159205, RMSE: 11.8716818, NOVELTY: 0.0049530, AVERAGE_POPULARITY: 0.8088682, DIVERSITY_MEAN_INTER_LIST: 0.6838839, DIVERSITY_HERFINDAHL: 0.9683523, COVERAGE_ITEM: 0.0037848, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4366004, SHANNON_ENTROPY: 5.3227280, 
SearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 3337, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274262, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167004, MRR: 0.0167004, NDCG: 0.0236097, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167004, RMSE: 0.8780414, NOVELTY: 0.0049637, AVERAGE_POPULARITY: 0.8000021, DIVERSITY_MEAN_INTER_LIST: 0.6754523, DIVERSITY_HERFINDAHL: 0.9675096, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4622379, SHANNON_ENTROPY: 5.2728311, 
SearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 1900, 'shrink': 2951, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.944591071642406, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0213315, PRECISION: 0.0036920, PRECISION_RECALL_MIN_DEN: 0.0369198, RECALL: 0.0369198, MAP: 0.0134429, MRR: 0.0134429, NDCG: 0.0188669, F1: 0.0067127, HIT_RATE: 0.0369198, ARHR: 0.0134429, RMSE: 0.8878358, NOVELTY: 0.0053770, AVERAGE_POPULARITY: 0.6776427, DIVERSITY_MEAN_INTER_LIST: 0.7805009, DIVERSITY_HERFINDAHL: 0.9780089, COVERAGE_ITEM: 0.0045958, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.5039876, SHANNON_ENTROPY: 5.8001263, 
SearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 3340, 'shrink': 3000, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.0, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0274848, PRECISION: 0.0046414, PRECISION_RECALL_MIN_DEN: 0.0464135, RECALL: 0.0464135, MAP: 0.0167443, MRR: 0.0167443, NDCG: 0.0236463, F1: 0.0084388, HIT_RATE: 0.0464135, ARHR: 0.0167443, RMSE: 0.8779802, NOVELTY: 0.0049636, AVERAGE_POPULARITY: 0.8000668, DIVERSITY_MEAN_INTER_LIST: 0.6753022, DIVERSITY_HERFINDAHL: 0.9674946, COVERAGE_ITEM: 0.0034604, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4619880, SHANNON_ENTROPY: 5.2720655, 
SearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 1725, 'shrink': 2985, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.020690406327588565, 'feature_weighting': 'none', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0223277, PRECISION: 0.0041667, PRECISION_RECALL_MIN_DEN: 0.0416667, RECALL: 0.0416667, MAP: 0.0139621, MRR: 0.0139621, NDCG: 0.0203205, F1: 0.0075758, HIT_RATE: 0.0416667, ARHR: 0.0139621, RMSE: 0.9947479, NOVELTY: 0.0049350, AVERAGE_POPULARITY: 0.8233397, DIVERSITY_MEAN_INTER_LIST: 0.6727059, DIVERSITY_HERFINDAHL: 0.9672351, COVERAGE_ITEM: 0.0047040, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3406849, SHANNON_ENTROPY: 5.2816490, 
SearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 3970, 'shrink': 33, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9516319951925347, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0261955, PRECISION: 0.0044304, PRECISION_RECALL_MIN_DEN: 0.0443038, RECALL: 0.0443038, MAP: 0.0155727, MRR: 0.0155727, NDCG: 0.0222523, F1: 0.0080552, HIT_RATE: 0.0443038, ARHR: 0.0155727, RMSE: 11.6019334, NOVELTY: 0.0049405, AVERAGE_POPULARITY: 0.8197651, DIVERSITY_MEAN_INTER_LIST: 0.6565136, DIVERSITY_HERFINDAHL: 0.9656167, COVERAGE_ITEM: 0.0035685, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4255794, SHANNON_ENTROPY: 5.1980680, 
SearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 2230, 'shrink': 59, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.004580063831872706, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0271917, PRECISION: 0.0047996, PRECISION_RECALL_MIN_DEN: 0.0479958, RECALL: 0.0479958, MAP: 0.0153106, MRR: 0.0153106, NDCG: 0.0229056, F1: 0.0087265, HIT_RATE: 0.0479958, ARHR: 0.0153106, RMSE: 3.6909576, NOVELTY: 0.0049864, AVERAGE_POPULARITY: 0.7812752, DIVERSITY_MEAN_INTER_LIST: 0.7169370, DIVERSITY_HERFINDAHL: 0.9716559, COVERAGE_ITEM: 0.0044336, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4226781, SHANNON_ENTROPY: 5.5060180, 
SearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 1768, 'shrink': 32, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.000269461785894265, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0215659, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0127055, MRR: 0.0127055, NDCG: 0.0195643, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0127055, RMSE: 6.8293664, NOVELTY: 0.0049955, AVERAGE_POPULARITY: 0.7738338, DIVERSITY_MEAN_INTER_LIST: 0.7446233, DIVERSITY_HERFINDAHL: 0.9744231, COVERAGE_ITEM: 0.0050825, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4171519, SHANNON_ENTROPY: 5.6949013, 
SearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 3223, 'shrink': 21, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.97605935111033, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'none'} - results: ROC_AUC: 0.0262541, PRECISION: 0.0044831, PRECISION_RECALL_MIN_DEN: 0.0448312, RECALL: 0.0448312, MAP: 0.0159029, MRR: 0.0159029, NDCG: 0.0226055, F1: 0.0081511, HIT_RATE: 0.0448312, ARHR: 0.0159029, RMSE: 3.1616208, NOVELTY: 0.0049053, AVERAGE_POPULARITY: 0.8507400, DIVERSITY_MEAN_INTER_LIST: 0.5831241, DIVERSITY_HERFINDAHL: 0.9582817, COVERAGE_ITEM: 0.0025953, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4714415, SHANNON_ENTROPY: 4.8619510, 
SearchBayesianSkopt: Config 196 is suboptimal. Config: {'topK': 3241, 'shrink': 2967, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9532162665796773, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0230309, PRECISION: 0.0042722, PRECISION_RECALL_MIN_DEN: 0.0427215, RECALL: 0.0427215, MAP: 0.0144471, MRR: 0.0144471, NDCG: 0.0209237, F1: 0.0077675, HIT_RATE: 0.0427215, ARHR: 0.0144471, RMSE: 0.8751194, NOVELTY: 0.0052583, AVERAGE_POPULARITY: 0.7173272, DIVERSITY_MEAN_INTER_LIST: 0.7326139, DIVERSITY_HERFINDAHL: 0.9732228, COVERAGE_ITEM: 0.0041633, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4763821, SHANNON_ENTROPY: 5.5801039, 
SearchBayesianSkopt: Config 197 is suboptimal. Config: {'topK': 3981, 'shrink': 2948, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 0.15500423903227237, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'TF-IDF'} - results: ROC_AUC: 0.0247304, PRECISION: 0.0045886, PRECISION_RECALL_MIN_DEN: 0.0458861, RECALL: 0.0458861, MAP: 0.0157267, MRR: 0.0157267, NDCG: 0.0226289, F1: 0.0083429, HIT_RATE: 0.0458861, ARHR: 0.0157267, RMSE: 0.8353925, NOVELTY: 0.0049457, AVERAGE_POPULARITY: 0.8160721, DIVERSITY_MEAN_INTER_LIST: 0.6606602, DIVERSITY_HERFINDAHL: 0.9660312, COVERAGE_ITEM: 0.0032982, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4660372, SHANNON_ENTROPY: 5.2077219, 
SearchBayesianSkopt: Config 198 is suboptimal. Config: {'topK': 3951, 'shrink': 9, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9691882071244762, 'feature_weighting': 'TF-IDF', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0236170, PRECISION: 0.0043776, PRECISION_RECALL_MIN_DEN: 0.0437764, RECALL: 0.0437764, MAP: 0.0145863, MRR: 0.0145863, NDCG: 0.0212885, F1: 0.0079593, HIT_RATE: 0.0437764, ARHR: 0.0145863, RMSE: 24.6784887, NOVELTY: 0.0051970, AVERAGE_POPULARITY: 0.7378226, DIVERSITY_MEAN_INTER_LIST: 0.7152210, DIVERSITY_HERFINDAHL: 0.9714844, COVERAGE_ITEM: 0.0056772, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.3329442, SHANNON_ENTROPY: 5.5130581, 
SearchBayesianSkopt: Config 199 is suboptimal. Config: {'topK': 1681, 'shrink': 2934, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.9420007305749822, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'} - results: ROC_AUC: 0.0257267, PRECISION: 0.0042194, PRECISION_RECALL_MIN_DEN: 0.0421941, RECALL: 0.0421941, MAP: 0.0154651, MRR: 0.0154651, NDCG: 0.0217105, F1: 0.0076717, HIT_RATE: 0.0421941, ARHR: 0.0154651, RMSE: 0.9123982, NOVELTY: 0.0050014, AVERAGE_POPULARITY: 0.7688976, DIVERSITY_MEAN_INTER_LIST: 0.7429201, DIVERSITY_HERFINDAHL: 0.9742528, COVERAGE_ITEM: 0.0048662, COVERAGE_USER: 1.0000000, DIVERSITY_GINI: 0.4266507, SHANNON_ENTROPY: 5.6628915, 
SearchBayesianSkopt: Search complete. Best config is 47: {'topK': 3993, 'shrink': 981, 'similarity': 'asymmetric', 'normalize': True, 'asymmetric_alpha': 1.7660616784926226, 'feature_weighting': 'BM25', 'interactions_feature_weighting': 'BM25'}
