CrossSearchBayesianSkopt: New best config found. Config 0: {'topK': 605, 'shrink': 840, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.049696±0.0012, PRECISION: 0.006939±0.0002, PRECISION_RECALL_MIN_DEN: 0.069390±0.0016, RECALL: 0.069390±0.0016, MAP: 0.035885±0.0010, MRR: 0.035885±0.0010, NDCG: 0.043776±0.0011, F1: 0.012616±0.0003, HIT_RATE: 0.069390±0.0016, ARHR: 0.035885±0.0010, RMSE: 0.975580±0.0002, NOVELTY: 0.005300±0.0000, AVERAGE_POPULARITY: 0.626583±0.0069, DIVERSITY_MEAN_INTER_LIST: 0.850619±0.0015, DIVERSITY_HERFINDAHL: 0.985058±0.0001, COVERAGE_ITEM: 0.389630±0.0066, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.064997±0.0005, SHANNON_ENTROPY: 7.646796±0.0115, 
CrossSearchBayesianSkopt: Config 168 is suboptimal. Config: {'topK': 1, 'shrink': 351, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.050692±0.0012, PRECISION: 0.006661±0.0001, PRECISION_RECALL_MIN_DEN: 0.066606±0.0013, RECALL: 0.066606±0.0013, MAP: 0.037134±0.0007, MRR: 0.037134±0.0007, NDCG: 0.044155±0.0008, F1: 0.012110±0.0002, HIT_RATE: 0.066606±0.0013, ARHR: 0.037134±0.0007, RMSE: 0.995519±0.0001, NOVELTY: 0.006605±0.0000, AVERAGE_POPULARITY: 0.186079±0.0025, DIVERSITY_MEAN_INTER_LIST: 0.952148±0.0007, DIVERSITY_HERFINDAHL: 0.995210±0.0001, COVERAGE_ITEM: 0.440011±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.174952±0.0007, SHANNON_ENTROPY: 10.220757±0.0098, 
CrossSearchBayesianSkopt: Config 169 is suboptimal. Config: {'topK': 9, 'shrink': 1646, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.065083±0.0010, PRECISION: 0.008834±0.0001, PRECISION_RECALL_MIN_DEN: 0.088344±0.0009, RECALL: 0.088344±0.0009, MAP: 0.046829±0.0009, MRR: 0.046829±0.0009, NDCG: 0.056671±0.0009, F1: 0.016062±0.0002, HIT_RATE: 0.088344±0.0009, ARHR: 0.046829±0.0009, RMSE: 0.994956±0.0001, NOVELTY: 0.006710±0.0000, AVERAGE_POPULARITY: 0.184993±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.992102±0.0001, DIVERSITY_HERFINDAHL: 0.999205±0.0000, COVERAGE_ITEM: 0.779184±0.0015, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.283550±0.0006, SHANNON_ENTROPY: 11.920274±0.0090, 
CrossSearchBayesianSkopt: Config 170 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 171 is suboptimal. Config: {'topK': 4, 'shrink': 903, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.063691±0.0005, PRECISION: 0.008618±0.0001, PRECISION_RECALL_MIN_DEN: 0.086183±0.0008, RECALL: 0.086183±0.0008, MAP: 0.045524±0.0007, MRR: 0.045524±0.0007, NDCG: 0.055180±0.0007, F1: 0.015670±0.0002, HIT_RATE: 0.086183±0.0008, ARHR: 0.045524±0.0007, RMSE: 0.993218±0.0001, NOVELTY: 0.006781±0.0000, AVERAGE_POPULARITY: 0.156551±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.991138±0.0001, DIVERSITY_HERFINDAHL: 0.999109±0.0000, COVERAGE_ITEM: 0.775247±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.285346±0.0010, SHANNON_ENTROPY: 11.973934±0.0082, 
CrossSearchBayesianSkopt: Config 172 is suboptimal. Config: {'topK': 16, 'shrink': 3, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.052878±0.0009, PRECISION: 0.007326±0.0001, PRECISION_RECALL_MIN_DEN: 0.073260±0.0010, RECALL: 0.073260±0.0010, MAP: 0.037858±0.0009, MRR: 0.037858±0.0009, NDCG: 0.046221±0.0008, F1: 0.013320±0.0002, HIT_RATE: 0.073260±0.0010, ARHR: 0.037858±0.0009, RMSE: 0.913828±0.0015, NOVELTY: 0.006939±0.0000, AVERAGE_POPULARITY: 0.154215±0.0016, DIVERSITY_MEAN_INTER_LIST: 0.994724±0.0000, DIVERSITY_HERFINDAHL: 0.999468±0.0000, COVERAGE_ITEM: 0.892025±0.0017, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.376625±0.0011, SHANNON_ENTROPY: 12.592878±0.0047, 
CrossSearchBayesianSkopt: Config 173 is suboptimal. Config: {'topK': 2, 'shrink': 1608, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.061039±0.0011, PRECISION: 0.008033±0.0001, PRECISION_RECALL_MIN_DEN: 0.080326±0.0013, RECALL: 0.080326±0.0013, MAP: 0.044618±0.0012, MRR: 0.044618±0.0012, NDCG: 0.053126±0.0012, F1: 0.014605±0.0002, HIT_RATE: 0.080326±0.0013, ARHR: 0.044618±0.0012, RMSE: 0.996508±0.0001, NOVELTY: 0.006721±0.0000, AVERAGE_POPULARITY: 0.160451±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.982827±0.0001, DIVERSITY_HERFINDAHL: 0.998278±0.0000, COVERAGE_ITEM: 0.693063±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.248755±0.0007, SHANNON_ENTROPY: 11.519495±0.0038, 
CrossSearchBayesianSkopt: Config 174 is suboptimal. Config: {'topK': 992, 'shrink': 554, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.054362±0.0007, PRECISION: 0.007534±0.0001, PRECISION_RECALL_MIN_DEN: 0.075343±0.0011, RECALL: 0.075343±0.0011, MAP: 0.039170±0.0007, MRR: 0.039170±0.0007, NDCG: 0.047704±0.0008, F1: 0.013699±0.0002, HIT_RATE: 0.075343±0.0011, ARHR: 0.039170±0.0007, RMSE: 0.951977±0.0001, NOVELTY: 0.005822±0.0000, AVERAGE_POPULARITY: 0.466368±0.0056, DIVERSITY_MEAN_INTER_LIST: 0.936326±0.0005, DIVERSITY_HERFINDAHL: 0.993628±0.0000, COVERAGE_ITEM: 0.660611±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.144167±0.0009, SHANNON_ENTROPY: 9.549107±0.0055, 
CrossSearchBayesianSkopt: Config 175 is suboptimal. Config: {'topK': 986, 'shrink': 1990, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.045328±0.0010, PRECISION: 0.006386±0.0002, PRECISION_RECALL_MIN_DEN: 0.063860±0.0015, RECALL: 0.063860±0.0015, MAP: 0.032704±0.0009, MRR: 0.032704±0.0009, NDCG: 0.040031±0.0010, F1: 0.011611±0.0003, HIT_RATE: 0.063860±0.0015, ARHR: 0.032704±0.0009, RMSE: 0.905165±0.0008, NOVELTY: 0.005183±0.0000, AVERAGE_POPULARITY: 0.692853±0.0076, DIVERSITY_MEAN_INTER_LIST: 0.776720±0.0018, DIVERSITY_HERFINDAHL: 0.977668±0.0002, COVERAGE_ITEM: 0.347445±0.0069, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.051557±0.0004, SHANNON_ENTROPY: 6.901038±0.0113, 
CrossSearchBayesianSkopt: Config 176 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 177 is suboptimal. Config: {'topK': 4, 'shrink': 853, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.063562±0.0006, PRECISION: 0.008613±0.0001, PRECISION_RECALL_MIN_DEN: 0.086126±0.0009, RECALL: 0.086126±0.0009, MAP: 0.045479±0.0007, MRR: 0.045479±0.0007, NDCG: 0.055128±0.0007, F1: 0.015659±0.0002, HIT_RATE: 0.086126±0.0009, ARHR: 0.045479±0.0007, RMSE: 0.992924±0.0001, NOVELTY: 0.006790±0.0000, AVERAGE_POPULARITY: 0.154611±0.0015, DIVERSITY_MEAN_INTER_LIST: 0.991343±0.0001, DIVERSITY_HERFINDAHL: 0.999130±0.0000, COVERAGE_ITEM: 0.777053±0.0011, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.288137±0.0010, SHANNON_ENTROPY: 11.999449±0.0081, 
CrossSearchBayesianSkopt: Config 178 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 179 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 180 is suboptimal. Config: {'topK': 971, 'shrink': 6, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.054301±0.0010, PRECISION: 0.007417±0.0001, PRECISION_RECALL_MIN_DEN: 0.074172±0.0013, RECALL: 0.074172±0.0013, MAP: 0.039015±0.0008, MRR: 0.039015±0.0008, NDCG: 0.047342±0.0008, F1: 0.013486±0.0002, HIT_RATE: 0.074172±0.0013, ARHR: 0.039015±0.0008, RMSE: 0.927768±0.0003, NOVELTY: 0.006304±0.0000, AVERAGE_POPULARITY: 0.303593±0.0039, DIVERSITY_MEAN_INTER_LIST: 0.971319±0.0006, DIVERSITY_HERFINDAHL: 0.997127±0.0001, COVERAGE_ITEM: 0.864093±0.0020, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.261115±0.0013, SHANNON_ENTROPY: 11.238329±0.0129, 
CrossSearchBayesianSkopt: Config 181 is suboptimal. Config: {'topK': 2, 'shrink': 509, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.059117±0.0009, PRECISION: 0.007917±0.0001, PRECISION_RECALL_MIN_DEN: 0.079174±0.0008, RECALL: 0.079174±0.0008, MAP: 0.042511±0.0008, MRR: 0.042511±0.0008, NDCG: 0.051230±0.0008, F1: 0.014395±0.0001, HIT_RATE: 0.079174±0.0008, ARHR: 0.042511±0.0008, RMSE: 0.991785±0.0002, NOVELTY: 0.006843±0.0000, AVERAGE_POPULARITY: 0.132287±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.985872±0.0002, DIVERSITY_HERFINDAHL: 0.998582±0.0000, COVERAGE_ITEM: 0.740114±0.0014, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.290698±0.0010, SHANNON_ENTROPY: 11.917757±0.0063, 
CrossSearchBayesianSkopt: Config 182 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 183 is suboptimal. Config: {'topK': 6, 'shrink': 1615, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.064710±0.0011, PRECISION: 0.008790±0.0001, PRECISION_RECALL_MIN_DEN: 0.087902±0.0012, RECALL: 0.087902±0.0012, MAP: 0.046492±0.0009, MRR: 0.046492±0.0009, NDCG: 0.056312±0.0010, F1: 0.015982±0.0002, HIT_RATE: 0.087902±0.0012, ARHR: 0.046492±0.0009, RMSE: 0.995287±0.0001, NOVELTY: 0.006712±0.0000, AVERAGE_POPULARITY: 0.178562±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.991149±0.0001, DIVERSITY_HERFINDAHL: 0.999110±0.0000, COVERAGE_ITEM: 0.772695±0.0006, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.275818±0.0010, SHANNON_ENTROPY: 11.857639±0.0097, 
CrossSearchBayesianSkopt: Config 184 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 185 is suboptimal. Config: {'topK': 21, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.065088±0.0010, PRECISION: 0.008895±0.0001, PRECISION_RECALL_MIN_DEN: 0.088949±0.0014, RECALL: 0.088949±0.0014, MAP: 0.046707±0.0008, MRR: 0.046707±0.0008, NDCG: 0.056709±0.0009, F1: 0.016172±0.0003, HIT_RATE: 0.088949±0.0014, ARHR: 0.046707±0.0008, RMSE: 0.994790±0.0001, NOVELTY: 0.006581±0.0000, AVERAGE_POPULARITY: 0.222688±0.0021, DIVERSITY_MEAN_INTER_LIST: 0.990374±0.0001, DIVERSITY_HERFINDAHL: 0.999033±0.0000, COVERAGE_ITEM: 0.779800±0.0022, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.263243±0.0009, SHANNON_ENTROPY: 11.737670±0.0073, 
CrossSearchBayesianSkopt: Config 186 is suboptimal. Config: {'topK': 999, 'shrink': 258, 'normalize': True, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.054561±0.0010, PRECISION: 0.007525±0.0001, PRECISION_RECALL_MIN_DEN: 0.075247±0.0011, RECALL: 0.075247±0.0011, MAP: 0.039333±0.0009, MRR: 0.039333±0.0009, NDCG: 0.047819±0.0009, F1: 0.013681±0.0002, HIT_RATE: 0.075247±0.0011, ARHR: 0.039333±0.0009, RMSE: 0.786930±0.0012, NOVELTY: 0.005450±0.0000, AVERAGE_POPULARITY: 0.553520±0.0065, DIVERSITY_MEAN_INTER_LIST: 0.894038±0.0013, DIVERSITY_HERFINDAHL: 0.989399±0.0001, COVERAGE_ITEM: 0.446456±0.0062, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.082940±0.0005, SHANNON_ENTROPY: 8.353754±0.0109, 
CrossSearchBayesianSkopt: Config 187 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 188 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': True, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
CrossSearchBayesianSkopt: Config 189 is suboptimal. Config: {'topK': 2, 'shrink': 916, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.060507±0.0008, PRECISION: 0.007999±0.0001, PRECISION_RECALL_MIN_DEN: 0.079990±0.0011, RECALL: 0.079990±0.0011, MAP: 0.043853±0.0009, MRR: 0.043853±0.0009, NDCG: 0.052465±0.0009, F1: 0.014544±0.0002, HIT_RATE: 0.079990±0.0011, ARHR: 0.043853±0.0009, RMSE: 0.994568±0.0001, NOVELTY: 0.006769±0.0000, AVERAGE_POPULARITY: 0.148286±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.985034±0.0001, DIVERSITY_HERFINDAHL: 0.998499±0.0000, COVERAGE_ITEM: 0.716248±0.0013, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.267935±0.0009, SHANNON_ENTROPY: 11.724423±0.0022, 
CrossSearchBayesianSkopt: Config 190 is suboptimal. Config: {'topK': 5, 'shrink': 1626, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.064725±0.0010, PRECISION: 0.008779±0.0001, PRECISION_RECALL_MIN_DEN: 0.087787±0.0010, RECALL: 0.087787±0.0010, MAP: 0.046607±0.0009, MRR: 0.046607±0.0009, NDCG: 0.056372±0.0009, F1: 0.015961±0.0002, HIT_RATE: 0.087787±0.0010, ARHR: 0.046607±0.0009, RMSE: 0.995491±0.0001, NOVELTY: 0.006709±0.0000, AVERAGE_POPULARITY: 0.176543±0.0014, DIVERSITY_MEAN_INTER_LIST: 0.990394±0.0001, DIVERSITY_HERFINDAHL: 0.999035±0.0000, COVERAGE_ITEM: 0.766369±0.0005, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.270198±0.0008, SHANNON_ENTROPY: 11.810335±0.0073, 
CrossSearchBayesianSkopt: Config 191 is suboptimal. Config: {'topK': 994, 'shrink': 1998, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.049416±0.0004, PRECISION: 0.006971±0.0001, PRECISION_RECALL_MIN_DEN: 0.069707±0.0007, RECALL: 0.069707±0.0007, MAP: 0.035431±0.0005, MRR: 0.035431±0.0005, NDCG: 0.043493±0.0005, F1: 0.012674±0.0001, HIT_RATE: 0.069707±0.0007, ARHR: 0.035431±0.0005, RMSE: 0.980812±0.0001, NOVELTY: 0.005448±0.0000, AVERAGE_POPULARITY: 0.601404±0.0066, DIVERSITY_MEAN_INTER_LIST: 0.864347±0.0008, DIVERSITY_HERFINDAHL: 0.986431±0.0001, COVERAGE_ITEM: 0.544039±0.0054, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.088977±0.0006, SHANNON_ENTROPY: 8.097694±0.0085, 
CrossSearchBayesianSkopt: Config 192 is suboptimal. Config: {'topK': 991, 'shrink': 927, 'normalize': False, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.052431±0.0004, PRECISION: 0.007370±0.0001, PRECISION_RECALL_MIN_DEN: 0.073701±0.0010, RECALL: 0.073701±0.0010, MAP: 0.037735±0.0004, MRR: 0.037735±0.0004, NDCG: 0.046197±0.0005, F1: 0.013400±0.0002, HIT_RATE: 0.073701±0.0010, ARHR: 0.037735±0.0004, RMSE: 0.965670±0.0001, NOVELTY: 0.005625±0.0000, AVERAGE_POPULARITY: 0.533539±0.0064, DIVERSITY_MEAN_INTER_LIST: 0.906560±0.0007, DIVERSITY_HERFINDAHL: 0.990652±0.0001, COVERAGE_ITEM: 0.606337±0.0033, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.113953±0.0007, SHANNON_ENTROPY: 8.838703±0.0052, 
CrossSearchBayesianSkopt: Config 193 is suboptimal. Config: {'topK': 1, 'shrink': 1669, 'normalize': True, 'interactions_feature_weighting': 'BM25', 'similarity': 'dice'} - results: ROC_AUC: 0.051479±0.0014, PRECISION: 0.006523±0.0002, PRECISION_RECALL_MIN_DEN: 0.065233±0.0016, RECALL: 0.065233±0.0016, MAP: 0.038443±0.0012, MRR: 0.038443±0.0012, NDCG: 0.044871±0.0013, F1: 0.011861±0.0003, HIT_RATE: 0.065233±0.0016, ARHR: 0.038443±0.0012, RMSE: 0.997653±0.0001, NOVELTY: 0.006799±0.0000, AVERAGE_POPULARITY: 0.141065±0.0012, DIVERSITY_MEAN_INTER_LIST: 0.968079±0.0003, DIVERSITY_HERFINDAHL: 0.996803±0.0000, COVERAGE_ITEM: 0.620719±0.0038, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.241833±0.0014, SHANNON_ENTROPY: 11.196156±0.0050, 
CrossSearchBayesianSkopt: Config 194 is suboptimal. Config: {'topK': 8, 'shrink': 4, 'normalize': False, 'interactions_feature_weighting': 'TF-IDF', 'similarity': 'dice'} - results: ROC_AUC: 0.055351±0.0006, PRECISION: 0.007805±0.0001, PRECISION_RECALL_MIN_DEN: 0.078051±0.0009, RECALL: 0.078051±0.0009, MAP: 0.039412±0.0008, MRR: 0.039412±0.0008, NDCG: 0.048513±0.0008, F1: 0.014191±0.0002, HIT_RATE: 0.078051±0.0009, ARHR: 0.039412±0.0008, RMSE: 0.927290±0.0013, NOVELTY: 0.006918±0.0000, AVERAGE_POPULARITY: 0.155641±0.0019, DIVERSITY_MEAN_INTER_LIST: 0.992454±0.0001, DIVERSITY_HERFINDAHL: 0.999241±0.0000, COVERAGE_ITEM: 0.859573±0.0010, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.349180±0.0008, SHANNON_ENTROPY: 12.330919±0.0068, 
CrossSearchBayesianSkopt: Config 195 is suboptimal. Config: {'topK': 1, 'shrink': 2000, 'normalize': False, 'interactions_feature_weighting': 'none', 'similarity': 'dice'} - results: ROC_AUC: 0.045765±0.0010, PRECISION: 0.006027±0.0001, PRECISION_RECALL_MIN_DEN: 0.060269±0.0014, RECALL: 0.060269±0.0014, MAP: 0.033522±0.0006, MRR: 0.033522±0.0006, NDCG: 0.039889±0.0008, F1: 0.010958±0.0003, HIT_RATE: 0.060269±0.0014, ARHR: 0.033522±0.0006, RMSE: 0.998394±0.0000, NOVELTY: 0.006503±0.0001, AVERAGE_POPULARITY: 0.205301±0.0020, DIVERSITY_MEAN_INTER_LIST: 0.963488±0.0003, DIVERSITY_HERFINDAHL: 0.996344±0.0000, COVERAGE_ITEM: 0.374599±0.0025, COVERAGE_USER: 1.000000±0.0000, DIVERSITY_GINI: 0.179592±0.0009, SHANNON_ENTROPY: 10.214567±0.0054, 
